"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HIST1H2BG",6.238723469433,4.15933379495726,0.261969024473087,15.8771969446508,9.11622046235545e-57,1.13706473846753e-55
"HIST1H2BH",1.56316574780369,4.6865218322136,0.409070806930025,11.4565052133267,2.18140433772652e-30,1.45734515082754e-29
"HIST1H2BJ",2.25852884749292,4.24194823416459,0.335644698167693,12.6382101589022,1.29979104477088e-36,1.03631055402694e-35
"HIST1H2BK",12.0977086493069,2.07990260070142,0.115666705985049,17.981860752309,2.70268216910584e-72,4.36061784381001e-71
"HIST1H2BN",3.35061369515057,3.47769745362963,0.253876247853113,13.6983962975605,1.03791432512109e-42,9.66722808717686e-42
"HIST1H3D",5.48525880074275,6.53515115650652,0.346207143491217,18.8764191593647,1.78270223973126e-79,3.21121814011614e-78
"HIST1H3H",3.27809853107138,4.17402313236628,0.322027598838489,12.9616938033306,2.01743029030291e-38,1.68831798694898e-37
"HIST1H4E",18.0207061728017,8.03759158598892,0.310116479648171,25.9179763523293,4.17716734055322e-148,1.80629383126804e-146
"HIST1H4H",11.6190384714919,3.2540677613572,0.143207391226997,22.7227640520258,2.66875332506666e-114,7.62755117002387e-113
"HIST1H4J",10.2138032131577,5.5847487719224,0.264836658194359,21.0875216822282,1.03545883777048e-98,2.46229157856515e-97
"HIST2H2AA3",13.1396835218993,3.13609974662651,0.31249834741194,10.0355722601389,1.06340969528089e-23,5.63434409522944e-23
"HIST2H2BF",8.7151004469823,4.0766004507282,0.187766687841596,21.710988767972,1.6154487740689e-104,4.10844217879727e-103
"HIST2H4A",10.3412564701739,3.49547808847468,0.228281067479468,15.3121681402207,6.34142595452027e-53,7.34772945541132e-52
"HIST3H2BB",0.829800383743475,2.02751385562112,0.427425846418083,4.74354527834969,2.10009975985724e-06,4.12730804147452e-06
"HIST4H4",7.01373288482547,5.27660003332869,0.256724383607624,20.5535600443525,7.15209036929455e-94,1.59698089272715e-92
"HIVEP1",48.0594381987485,2.2867988278807,0.0905841882817762,25.2450109810252,1.28484798730631e-140,4.94337026911055e-139
"HMBOX1",31.4258435656878,2.14076148550163,0.0855215013424168,25.0318510771964,2.75227718169165e-138,1.03244797778208e-136
"HMCN1",176.541637805147,2.86571544494973,0.14184733087284,20.2028154306176,9.24718561255445e-91,1.96535439258328e-89
"HOMER1",7.90042922379397,2.44546660676955,0.187647791958003,13.032216266722,8.02425402607972e-39,6.78332009359584e-38
"HOOK1",12.429795024026,2.21603995342091,0.192842301974754,11.4914618355418,1.45626533658783e-30,9.81197187943437e-30
"HOOK3",82.0055072379237,2.46636658477507,0.0777894160020043,31.7056832604519,1.29727425631059e-220,1.15866667952027e-218
"HOXB5",5.21911107273273,-2.22060233245044,0.32310186104838,-6.87276243239571,6.2970388212056e-12,1.79428536863255e-11
"HPR",1.25213564161391,-2.53227556157373,0.784134762143703,-3.22938821721266,0.00124055367694521,0.00192517405342464
"HRCT1",2.62801873860935,-2.07795523239728,0.45473300665733,-4.56961602077667,4.88618612029202e-06,9.32551802785319e-06
"HSPB2",10.681212799941,-2.11200079892692,0.304794870827194,-6.92925308485371,4.23068343535179e-12,1.2154203512819e-11
"HSPB6",31.4028081802152,-3.89840497681032,0.313946987411883,-12.417398902114,2.10287831889054e-35,1.62229764395643e-34
"HSPE1-MOB4",2.11485571807605,2.37790668672285,0.32545100141561,7.30649675797492,2.74197114685902e-13,8.44657710092784e-13
"HTR1F",0.727527607168783,3.15105978616844,0.39691914475385,7.93879516223028,2.04154602134029e-15,7.11577190481092e-15
"IFITM10",7.31398343659095,-2.12433210782075,0.399574826322628,-5.3164813393562,1.05793066428005e-07,2.27294524878611e-07
"IKZF2",13.5345938118504,3.60382786027647,0.145609156350897,24.7500085200121,3.09963270459397e-135,1.12614984824292e-133
"IL6ST",365.425768427553,2.51662690116828,0.103816095185188,24.241201681484,8.18737199516044e-130,2.76692605376987e-128
"INAFM1",14.8164250698007,-2.0199498726648,0.253893637443209,-7.95589008455014,1.7784824013173e-15,6.21909308593944e-15
"INO80D",51.4980006688385,2.26238611920146,0.0602009905565384,37.5805464044103,0,0
"INPP4B",35.4705370815528,2.23676054608465,0.13820049182119,16.1848957019536,6.44590151340285e-59,8.37409110031253e-58
"INTS2",13.8559081224505,2.03602704356182,0.10059053158767,20.2407424578258,4.28662965491435e-91,9.18869685314141e-90
"INTS6",46.411708317963,2.2194843066653,0.0766379462079807,28.9606443868165,2.06117772145258e-184,1.35648998729807e-182
"IPMK",9.107263925691,2.36390322047703,0.132568773975092,17.8315235903229,4.02306853857635e-71,6.38795168479768e-70
"IQUB",2.83507389799274,2.5294252883909,0.371241293920118,6.81342654983627,9.53010268481529e-12,2.67638388144588e-11
"ISPD",3.19731823469158,2.29145097217056,0.21473176205922,10.6712251145157,1.38784312516558e-26,8.13460394262088e-26
"ITGA2",51.1210408969252,2.06108320584755,0.21288664306914,9.68159944716759,3.61023077916651e-22,1.79079381293863e-21
"ITGA4",27.4825047980997,2.46213442154601,0.194279782882675,12.6731376009046,8.33140326425701e-37,6.6709021334139e-36
"ITGAV",110.493805923366,2.15647454839394,0.109993346741311,19.6054998986954,1.38781888201687e-85,2.72568355034858e-84
"ITGB8",16.812670773657,3.46374511033418,0.19618012074396,17.6559434115897,9.15903903535419e-70,1.41681835799474e-68
"ITPR1",94.459445796546,2.04237224812154,0.108069282157632,18.8987305860188,1.16829665788596e-79,2.11208329537094e-78
"ITPR2",82.3286554872151,3.44646069022683,0.0722435385198407,47.7061445333317,0,0
"JAK2",37.0914819209407,2.16514827390667,0.104777257884039,20.6642960278929,7.2608118132586e-95,1.64574745102636e-93
"JMJD1C",137.943455219022,2.68620917193058,0.123187529664678,21.8058530700515,2.04165102374241e-105,5.30935417872702e-104
"JMY",31.5785002537144,2.24418953140417,0.0883684884169556,25.3958121453345,2.80534284562659e-142,1.11655621747021e-140
"KANSL1L",32.800197739453,2.09680240358202,0.117775957746953,17.8033143919499,6.66075907222986e-71,1.05426888057815e-69
"KBTBD11-OT1",6.85798775639293,3.62897403334794,0.378502914801253,9.58770432521892,9.00666322704626e-22,4.38071253555362e-21
"KBTBD8",3.63377847969499,2.20668929384851,0.213964410542923,10.313347384498,6.13272815021507e-25,3.39187563191954e-24
"KCNA3",5.65269004677686,3.18765750080204,0.217215022549092,14.6751245074756,9.30446137903736e-49,9.86667441642796e-48
"KCNJ2",11.47945518656,2.03067862861857,0.200614189233722,10.1223080798775,4.39917200551367e-24,2.37103361863264e-23
"KCNQ4",4.01901957240767,-2.12885749322478,0.352388682628285,-6.04121981826071,1.52953427655940e-09,3.73363621600353e-09
"KCNT2",7.33136421201787,2.27854765786771,0.165707612226518,13.750410299516,5.064151051111e-43,4.76710078556591e-42
"KDM5A",85.9967273059984,2.40861349016595,0.050559775386325,47.638927818841,0,0
"KHDRBS2",4.20905448681805,2.362935811279,0.225484957862571,10.4793500802797,1.0747979931482e-25,6.08808753763258e-25
"KIAA0825",7.09499253832506,4.4336575262684,0.206393252213905,21.4816011604554,2.31391684656455e-102,5.7294261192576e-101
"KIAA1109",204.652478531984,2.84874213997546,0.0781269567586754,36.4629861211013,4.28338627330116e-291,6.30119715989057e-289
"KIAA1328",18.8367329125943,2.04554215401087,0.111993984313187,18.26475025918,1.57933847626536e-74,2.63897258756812e-73
"KIAA1551",106.712675211318,2.57099520874114,0.110349269233519,23.2987062497029,4.56917072663309e-120,1.38505872228544e-118
"KIAA1586",7.60239767714661,2.09648773208891,0.136809783294468,15.3241068116923,5.27750036865142e-53,6.13867387841974e-52
"KIAA1958",12.922774250297,2.32629201343456,0.121503673969757,19.1458573838153,1.0479937831182e-81,1.94377586102455e-80
"KIAA2026",53.627654902638,2.36510293623918,0.0625023684604052,37.840213011087,0,0
"KIF14",1.71873727922692,2.31780849717904,0.298964378613305,7.75279151292138,8.98941431045651e-15,3.00749524478038e-14
"KIF20B",8.73346450184168,2.29440629982595,0.127895271175101,17.9397273937102,5.77376731991421e-72,9.27573647059023e-71
"KIF27",8.25625464670862,3.07553573985569,0.151500776498495,20.3004618916012,1.27381962779258e-91,2.76608733936725e-90
"KIF5B",154.432992739612,2.08173160189712,0.0854778865935342,24.3540368726733,5.25365096499157e-131,1.80391379244161e-129
"KITLG",66.9407356621035,2.43031863347182,0.150958058536221,16.0992970964097,2.58019052131552e-58,3.32039097532927e-57
"KLF12",26.692655016578,2.23137521989485,0.0922146133757213,24.1976313537561,2.35619655659133e-129,7.85660651814509e-128
"KLHL11",5.31672259415615,5.95729016948973,0.29536671761578,20.1691315039737,1.82821044992883e-90,3.87461833350029e-89
"KLHL15",13.3084403646988,2.25696817434688,0.129452200586516,17.4347609706217,4.49434881320738e-68,6.79130956114569e-67
"KLHL24",80.0699494380187,2.15454742407936,0.121660158767471,17.7095562418041,3.5385115047252e-70,5.51353739651108e-69
"KLHL28",13.3815780774998,2.96986278228909,0.120715648493726,24.6021358402714,1.19841925699272e-133,4.24110399791882e-132
"KMT2A",123.048626692306,2.24680455982759,0.0766269989679618,29.321317421905,5.54828547621072e-189,3.76705989006977e-187
"KMT2C",168.427281331653,3.1399767161243,0.085748864184133,36.6182893033039,1.46344455045358e-293,2.26381293603669e-291
"KNL1",4.10778973030601,2.98860320156291,0.227046320252523,13.162966914588,1.43344462492195e-39,1.23048264284633e-38
"KPNA5",21.5705525392341,2.75840760801292,0.101679425494086,27.1284735786922,4.54494806291901e-162,2.34353765237456e-160
"KRBA2",4.47070966905755,2.10099998398641,0.180756193190676,11.6233914141471,3.13441778354328e-31,2.14954016645644e-30
"LANCL3",2.68611272505958,2.35905874188252,0.242880986165531,9.71281770189596,2.65883366430639e-22,1.32632310947199e-21
"LATS1",36.6392171661949,2.12494000427696,0.0688340146239336,30.8704935472137,2.97415432852692e-209,2.43864402729762e-207
"LCAT",36.3753116300082,-2.27995878068975,0.23576937793346,-9.67029221807258,4.03225067361991e-22,1.99419648509119e-21
"LCN10",18.9852413089299,-2.41399392952765,0.364394265026935,-6.62467596560339,3.48010730754262e-11,9.4377390474746e-11
"LCNL1",10.3725697177876,-2.24472339992679,0.282957110123425,-7.93308709912837,2.1376439846489e-15,7.44034980043071e-15
"LCOR",55.8353345665139,2.65282994521265,0.0615893298321923,43.0728821443684,0,0
"LCORL",17.719496800773,3.18036741473019,0.104830368609349,30.3382260018742,3.59278231623033e-202,2.76459993102749e-200
"LENG8",520.415582566717,-2.05268926684586,0.0995190575103202,-20.6260923103396,1.60074896614316e-94,3.60108519295024e-93
"LIFR",127.424146761598,2.56159433044361,0.159051995747163,16.1053894257049,2.33821303483126e-58,3.01675723023586e-57
"LIMS2",121.334540858044,-2.41480954885738,0.210243792582814,-11.4857590761268,1.5556307391373e-30,1.04626800720552e-29
"LIMS4",2.31753519061738,2.03631146092237,0.264714939241365,7.69246898855859,1.44322469537494e-14,4.76680311558463e-14
"LIN7C",26.963045624445,2.3719008019219,0.0842979963706617,28.1370958271957,3.44728183003008e-174,2.06081529321121e-172
"LMBRD2",18.7389225008266,2.61648051354006,0.0991794501226381,26.3812766687525,2.24737368314754e-153,1.03759514201935e-151
"LNPEP",100.869362948155,2.47847295428591,0.0948371632545812,26.1339844975402,1.49885928580448e-150,6.73364777948988e-149
"LONRF3",8.65704803558795,2.34247357164232,0.165919472614163,14.1181353504517,2.93659041997053e-45,2.92198536151577e-44
"LPP",344.898354420324,2.34406158456973,0.114267711145034,20.5137703475528,1.6221891872687e-93,3.59541340546039e-92
"LRBA",108.637463629952,3.22973323772626,0.0910502955724771,35.4719687335376,1.33014819083823e-275,1.75077838627435e-273
"LRCOL1",1.71062547458519,-2.01864374870401,0.527790295339835,-3.82470796929723,0.000130927186306404,0.000222009541250717
"LRP2",29.7523538304455,3.64076893978723,0.289008148402616,12.5974612131534,2.18050639802468e-36,1.72293304383151e-35
"LRP6",66.7509707311476,2.29950982052012,0.0885048617492276,25.9817345066944,7.96656826888605e-149,3.50552366201276e-147
"LRRC46",19.0091134244237,-2.57578899178277,0.529121427405903,-4.86804891726075,1.12705435674672e-06,2.25546153947513e-06
"LRRC58",38.2967086469398,2.10396509634255,0.0679368983868103,30.9694016992543,1.39252376630484e-210,1.15440989576818e-208
"LRRC8B",23.6024342275308,2.06643804808743,0.0997675530155216,20.7125261232571,2.67077077192686e-95,6.10898101109184e-94
"LRRIQ1",5.80601019077976,2.49715336701553,0.429420477170322,5.8151706771661,6.05720510851403e-09,1.42257571847321e-08
"LRRK2",308.966624331582,3.45535870457338,0.234780290311283,14.7174138850927,4.98356956784318e-49,5.31852499043292e-48
"LTN1",40.4875748979263,2.74979616742338,0.0692409172770481,39.7134566606164,0,0
"LYST",98.349586702819,3.10227394303165,0.0648182973992844,47.8610834826696,0,0
"MACC1",32.061912970296,2.7363776861664,0.212286454010232,12.8900249378819,5.12272436458664e-38,4.2350677184916e-37
"MACF1",1254.90363213716,2.8388277877385,0.115061852787358,24.6721890789021,2.12727404311575e-134,7.65461559159517e-133
"MAGI2",16.0819105922507,2.17191659720795,0.101348387924048,21.4302036933791,6.98738185398127e-102,1.71878138883589e-100
"MAGI3",57.93597375653,2.57479704091824,0.13188536093726,19.5229934741817,7.00136314068736e-85,1.36435654449369e-83
"MALRD1",5.84809560491055,3.32406569884547,0.234027481586167,14.2037408440922,8.68496893255207e-46,8.75204558985519e-45
"MAML2",44.9166642892601,2.08742908890599,0.0801835249955312,26.0331419580559,2.08820920758052e-149,9.24294370493972e-148
"MAN1A2",67.8889563311911,2.21017376136203,0.0730785473444762,30.2438108265037,6.29265968644666e-201,4.76875548460263e-199
"MAN2A1",53.5313405711706,2.3009663052985,0.0898081478273463,25.6209081354405,8.92319365963762e-145,3.64829757119516e-143
"MAP3K1",39.4374342994548,3.07562240342168,0.117959825489422,26.0734736649596,7.29051407148693e-150,3.24611761550924e-148
"MAP3K2",81.8776044620154,2.21029402142123,0.0691166615307324,31.9791779936945,2.1239901010441e-224,1.96731305346709e-222
"MAP9",14.276675213186,2.43147224111436,0.122868546377734,19.789216303083,3.6873063072864e-87,7.46667086920815e-86
"MAPK15",24.1003505730778,-2.10661146570744,0.380224627778859,-5.54043928720119,3.01713830342905e-08,6.76815073149243e-08
"MARCH1",16.087577463738,2.05502241419977,0.174049202625525,11.8071348974878,3.58572797289047e-32,2.52481690442147e-31
"MATR3",11581.2660254978,2.50736815549205,0.275877403500857,9.0887043435736,1.00226262234601e-19,4.37815157155804e-19
"MBD5",29.4997145697902,2.28244037903005,0.0814538933503115,28.0212557699837,8.95139484711388e-173,5.28801888507652e-171
"MBD6",71.6762516587354,-2.21502635414919,0.116424862000724,-19.0253723825365,1.05137789991283e-80,1.9285972357203e-79
"MBNL2",73.4085896287063,2.19392937980405,0.099278548881359,22.0987252989149,3.25115892838298e-108,8.82163466914766e-107
"MBNL3",20.8499770035258,2.3834443959211,0.0918794855900411,25.9409854181796,2.29822127089338e-148,1.00246541191149e-146
"MCTP1",31.6707722324913,2.03202293679197,0.175418367249615,11.5838664368621,4.97504323250607e-31,3.38704735497975e-30
"MDN1",98.220668867894,2.35181149800911,0.0549975607547912,42.7621055503671,0,0
"MED13",106.322725860012,3.14732853667264,0.0641189984234556,49.0857407953725,0,0
"MED13L",126.564692526902,2.39369716829871,0.0922439727429398,25.9496322320086,1.83576065262001e-148,8.05426567034014e-147
"MFAP3",19.433733190423,2.50586034421082,0.142455172186525,17.5905185171497,2.91200862974437e-69,4.45409678790155e-68
"MFAP3L",5.41826482375994,2.05711063468796,0.188801652027988,10.8956177691868,1.20942986639685e-27,7.33232127082214e-27
"MFSD4B",11.4940538224635,3.44946453235156,0.136126601162792,25.3401209086708,1.1547716978204e-141,4.53595532088879e-140
"MGA",75.8664262072499,2.69185650685156,0.0584605533377037,46.0456898398098,0,0
"MIB1",53.6860321273505,3.02733233725181,0.0781877650247019,38.7187475725311,0,0
"MICALCL",5.70518621177932,2.78706813175903,0.216652836243405,12.8642125350614,7.15675606528101e-38,5.90039147030448e-37
"MICU3",6.77348870947379,2.13096179059617,0.146428871438878,14.5528799727565,5.59951054050651e-48,5.85509795542161e-47
"MIER3",15.45415966773,2.03357267498365,0.102215969624428,19.8948626369794,4.50841156549834e-88,9.25427025175137e-87
"MIGA1",19.6908822656554,2.4050725124378,0.0906002782526885,26.5459726925997,2.8584309284996e-155,1.36161130419481e-153
"MINDY2",37.7620376469461,2.33422217180447,0.092303633568485,25.288518789161,4.2725351446445e-141,1.66086502190131e-139
"MIPOL1",11.5093039585159,3.14149412609916,0.129323833766033,24.2916872676588,2.39986822608992e-130,8.12867330304271e-129
"MIS18BP1",28.8808047677167,2.32895193381469,0.0873719300490878,26.6556081856751,1.54088544320541e-156,7.41057246003113e-155
"MMP16",5.95655746246348,2.61114081242007,0.218387024572737,11.9564833008217,6.0051642467018e-33,4.30930126837688e-32
"MMS22L",11.4191161339479,2.60452516816689,0.11730230497065,22.2035293238147,3.17515701842258e-109,8.6466844031635e-108
"MON2",84.4545567046613,2.26681030202864,0.0591572503437969,38.3183851320827,0,0
"MPHOSPH9",17.6155797397797,2.22849758292051,0.0926909937920201,24.0422234324169,1.00675015736549e-127,3.28397524158026e-126
"MPP6",9.67281852731758,2.20006252017722,0.124621951418971,17.6538923931688,9.49786717128878e-70,1.46771881467753e-68
"MPP7",23.3338346730548,2.13586385913786,0.123460150766401,17.3000263314041,4.7017395167426e-67,7.01986084066892e-66
"MRPL12",24.4922970940572,-2.15326904180748,0.200626444039317,-10.7327279418136,7.14550484517735e-27,4.22785095433305e-26
"MTMR8",1.34106930001991,2.5953550015504,0.330918635476395,7.84287955803424,4.40330290976511e-15,1.50162636729603e-14
"MUC3A",1.99654754691395,-2.58897754360203,0.515185592647297,-5.02532986277526,5.02567946940987e-07,1.02978258936166e-06
"MUSK",2.73337365910157,2.78981768028578,0.278755415103842,10.0081201265508,1.40394863045529e-23,7.41769338027522e-23
"MUSTN1",15.2756932750319,-2.20960694081895,0.358023958851868,-6.17167339276634,6.75709726340218e-10,1.68506306194698e-09
"MYCBP2",157.436092304127,2.78903690805211,0.0568937900993764,49.0218159693791,0,0
"MYO5A",60.4977182250346,2.08838784491804,0.0950236849649962,21.977550604224,4.72263582350064e-107,1.25421505365712e-105
"MYO9A",102.131719739314,2.6922614098781,0.066425982280184,40.5302461094542,0,0
"N4BP2",21.515036588409,3.93486792303621,0.119018058288846,33.0610999675919,1.07746404782557e-239,1.06364131826465e-237
"NAALADL2",8.54889860577559,2.75564106901786,0.15231858180221,18.091299409524,3.73183396823815e-73,6.12649548067981e-72
"NAV3",24.4384235432925,2.09262177768008,0.142784432231648,14.6558118765012,1.23669511688389e-48,1.30957023492186e-47
"NBEA",22.0007700841141,3.19878459483217,0.139017452226549,23.0099497839976,3.70603801847855e-117,1.08611524350138e-115
"NBEAL1",67.6157144451841,6.4207293304277,0.13990612039723,45.8931268496159,0,0
"NCOA2",51.0932712730042,2.98623058674879,0.0799634641326238,37.3449377054996,3.06351449019862e-305,5.40800410887416e-303
"NCR3LG1",7.10481229295065,2.42834112220941,0.209321170430349,11.6010297344359,4.07149446564652e-31,2.78073620651006e-30
"NECAB1",5.18108745505221,2.46636414103282,0.293516802218297,8.40280393624115,4.35942200300629e-17,1.67254224380234e-16
"NECTIN3",13.9684845516301,2.26208381598833,0.122115736760649,18.5240975159663,1.31997864793234e-76,2.28709926238161e-75
"NEDD4",48.6491800817364,2.24568580938119,0.0889444977679569,25.2481701031115,1.18620437741133e-140,4.57557755348511e-139
"NEIL3",0.817320776589977,2.37820508920258,0.400784348913017,5.93387714777934,2.95863248724419e-09,7.10081261533895e-09
"NF1",103.841273573297,2.58931402328552,0.0488500602958594,53.0053393507273,0,0
"NFAT5",96.6231932043298,3.42571929173702,0.121951425180753,28.0908508175244,1.26715305666749e-173,7.51526941316038e-172
"NHLRC2",52.6443120874201,2.32934990457466,0.0849613996603603,27.4165669808456,1.74055328124997e-165,9.39460503063156e-164
"NIN",72.5862913323815,2.37747644368897,0.0702415602498249,33.847147404373,3.99741368023513e-251,4.37818921692906e-249
"NIPBL",105.876404594034,2.37525502574319,0.0479760063431168,49.5092277743117,0,0
"NLGN1",1.92151659874265,2.72820122382353,0.289862792079039,9.41204355431588,4.86582997678533e-21,2.27309398510784e-20
"NLGN2",44.6179186402267,-2.31212588565718,0.15677148509167,-14.748382872722,3.15125370048342e-49,3.3847216732823e-48
"NOTCH2NL",39.8760455324376,2.99587740709989,0.130759933769356,22.9112796308404,3.58653618133686e-116,1.04092795746537e-114
"NPAT",26.1388548110879,2.61885308492612,0.0824755434236845,31.7530867480657,2.87851887129602e-221,2.58635782417945e-219
"NPDC1",107.277582977255,-2.0323622522865,0.167229393781563,-12.15314010491,5.52038406728581e-34,4.07243672220372e-33
"NPIPA5",18.9135970236168,-2.06550400992889,0.449414783613874,-4.59598590264337,4.30707820286584e-06,8.26758455085095e-06
"NPIPA7",15.7189224018866,-2.03303629564731,0.400927596659246,-5.07083152316706,3.96081294804483e-07,8.17384105149398e-07
"NPIPB11",6.40555854201944,-2.51565158545716,0.319623764854862,-7.870665019541,3.52761019495676e-15,1.21069970208889e-14
"NPIPB9",3.1636106136371,2.6556374956092,0.236275185178749,11.2395954471483,2.60573705353721e-29,1.68894533426893e-28
"NR3C2",27.62027358757,2.21011674594236,0.0955625109805589,23.1274453053247,2.45224884792064e-118,7.25759249764285e-117
"NRIP1",46.8129424445071,2.80141765412477,0.107744904949691,26.0004652232311,4.89249967582735e-149,2.15917522458204e-147
"NTN5",1.47478033899786,-2.49088618280006,0.525275393217289,-4.74205762341824,2.11558425786177e-06,4.15610654480438e-06
"NUFIP2",119.059823098764,2.27710812917938,0.0671218569674122,33.9249870617394,2.85268223173164e-252,3.17070347312098e-250
"OPHN1",33.6764951912151,2.10755600319403,0.104151044308197,20.235572453383,4.76066034097752e-91,1.01757419396535e-89
"OR2A7",3.72146168976213,2.10598162405519,0.230542350297364,9.13490133738463,6.54664431592402e-20,2.88918817530706e-19
"ORC6",8.53850216469693,2.75128445542747,0.144393870429746,19.0540252660247,6.08391071226373e-81,1.11873872840095e-79
"OSBPL8",72.0278532215817,3.12187039755508,0.0934713179175788,33.3992337661045,1.40654430159147e-244,1.46563869759584e-242
"PABPC4L",1.68381468680476,2.34572710434052,0.290063737719241,8.08693676357092,6.11840122424941e-16,2.19843415636644e-15
"PALM2-AKAP2",17.8002337077195,2.89543612673548,0.259909563151896,11.140167724584,7.99686029232786e-29,5.06726725871535e-28
"PANK3",74.348654525502,2.82254547974603,0.0819945341039591,34.4235809202524,1.11929844856153e-259,1.31211509536452e-257
"PAPPA",16.4330370607205,2.11234169053747,0.18537089492032,11.3952176335203,4.41724857712761e-30,2.92759783126324e-29
"PARD6B",13.6340943028727,2.74868074397702,0.186116245090911,14.7686234623656,2.33431953218882e-49,2.51085767602102e-48
"PATJ",65.4836587165131,2.64620110727604,0.130649359438446,20.254221824354,3.26061243499792e-91,6.99935473349696e-90
"PBRM1",71.5654024233702,2.02375464258092,0.0494150250630201,40.9542368945473,0,0
"PCDH17",67.317030433656,2.17389832442397,0.223873289396253,9.71039613652257,2.72276842479063e-22,1.35641235770197e-21
"PCDH20",9.06708737327582,2.3531466379764,0.259038939700805,9.08414248720415,1.04519303671378e-19,4.55639788375659e-19
"PCDH9",25.6404854586986,4.52495728724834,0.234563719430499,19.2909512955991,6.39850866629927e-83,1.21685199667707e-81
"PCDHA10",4.34228294695273,2.05765944151815,0.203200548003672,10.1262494699619,4.22547026465309e-24,2.27986987850124e-23
"PCDHA13",1.22354905098241,2.02477074963233,0.353898134154718,5.72133773598007,1.05688566503356e-08,2.44203409359849e-08
"PCDHAC1",3.5478333866525,2.30674726614326,0.243057705968646,9.49053335688449,2.29855149636214e-21,1.091448265915e-20
"PCDHB13",3.82173932153051,2.09228769974142,0.193515605897216,10.8119843360474,3.0206426486631e-27,1.80146037135095e-26
"PCDHGA10",6.82698804865702,2.08269413366491,0.147659003968785,14.1047554005253,3.55018065353732e-45,3.52551030485292e-44
"PCDHGA11",3.96483075400376,2.5326231654243,0.200522583032554,12.6301144096729,1.44068618942417e-36,1.14620871009065e-35
"PCDHGB3",2.69754588101629,3.31538205028226,0.263606016235387,12.5770348402131,2.82433201470915e-36,2.22462477064099e-35
"PCDHGB4",4.97032219808565,2.29233907575098,0.178258976127406,12.859599698994,7.59690640221389e-38,6.25296656967742e-37
"PCDHGC4",1.80233696363523,2.43134746471883,0.28848983326039,8.42784453525023,3.52090399602685e-17,1.35742971378168e-16
"PCGF2",35.7178417860114,-2.30567094686023,0.145024619630771,-15.8984795321678,6.4921375974989e-57,8.13142943660025e-56
"PCLO",11.0517862734881,3.37447449603094,0.195876273324783,17.2275816705769,1.64902882285901e-66,2.4402048803747e-65
"PCNX1",106.28472804892,2.3750546146199,0.0538726231542259,44.0864854087506,0,0
"PDE4D",96.015273963386,2.35963531538837,0.128345372072814,18.3850440205174,1.73099150707194e-75,2.95489505843168e-74
"PDLIM7",117.015384039121,-2.06542663611403,0.167075621086957,-12.3622262941584,4.18406040155828e-35,3.19663066829847e-34
"PDS5B",47.0825514567541,2.12653874416469,0.0691736045570644,30.7420548311951,1.56153351349932e-207,1.26653029027337e-205
"PDZD8",49.1473843895073,2.31379515834047,0.0876675912472413,26.3928223123535,1.65643965301706e-153,7.71890589860899e-152
"PEG3",10.2119178670258,2.40573016496084,0.136722217555531,17.5957515023754,2.65510161011145e-69,4.06528567956351e-68
"PGAP1",30.4569562526555,3.13819046274619,0.159201262920028,19.7120952760444,1.6978910617696e-86,3.41055627601778e-85
"PHACTR2",87.6242174857023,2.77196525563071,0.0903745843564077,30.671955786806,1.34701766960457e-206,1.07510639002216e-204
"PHC3",88.3567656710057,2.55167151311376,0.0800926651662239,31.8589911800043,9.88207421142934e-223,9.04149533795715e-221
"PHF20L1",59.8214812610258,2.07183901390217,0.0605188383240959,34.2346130771195,7.38996236824659e-257,8.40048373754092e-255
"PHF3",118.852869305324,2.36325239266005,0.0577763808745116,40.9034341869381,0,0
"PHF6",17.1745853128575,2.18215023427985,0.0965583260741825,22.5992964356422,4.40331291315618e-113,1.2442883288495e-111
"PHIP",85.6287738792202,3.37755962704692,0.0797080583291497,42.3741300170616,0,0
"PIANP",0.880537088627144,-2.41905656934223,0.534808083201719,-4.52322364849114,6.09048246854191e-06,1.15330249167682e-05
"PIGN",34.1388457964751,2.48173359709573,0.0986444923732015,25.158359452108,1.14482004532095e-139,4.39335672123806e-138
"PIK3C2A",102.535058987526,2.78095181146792,0.0976979709231785,28.4647857595183,3.19773544476776e-178,2.00761591417323e-176
"PIK3CG",11.697586014668,3.25434493911686,0.192396621087856,16.9147717912925,3.50170423380929e-64,4.97096234894119e-63
"PIKFYVE",55.3909577580487,2.61662988669099,0.0718906094393045,36.397380785875,4.68315175335553e-290,6.75679731337497e-288
"PKHD1L1",39.5098222812736,2.70909642206676,0.25552782392872,10.6019625589676,2.91791674159341e-26,1.68397464260035e-25
"PKN2",51.2436394036567,2.2732041698854,0.0990005522159591,22.9615302036563,1.13024766825786e-116,3.29308082761342e-115
"PLA2G2A",70.6480768492508,-2.09294605644279,0.368174162597414,-5.68466304554717,1.31070824382442e-08,3.01274160517546e-08
"PLA2G4B",23.4961984711505,-2.6609361406901,0.236448785923974,-11.2537526056305,2.21944019569585e-29,1.4404282065924e-28
"PLCB1",14.6541605274948,2.69121065090913,0.133788725219814,20.1153770356021,5.41259967347139e-90,1.13430248743629e-88
"PLCH1",14.6973950568727,2.23596035447839,0.203167362392223,11.0055095865338,3.59477809973391e-28,2.21882539640096e-27
"PLXNB3",14.0407085165012,-2.21722238910911,0.21655917416241,-10.2384135776501,1.33405834465264e-24,7.29768336183478e-24
